chapter,chapter_title,sent_id,text
8,Chapter Eight,397,"So many litigants, at the same stage in their trials, have stood before me just like you are now and spoken in the same way."""
8,Chapter Eight,398,"""Then these other litigants,"" said K., ""have all been right, just as I am."
8,Chapter Eight,399,"That does not show that I'm not."""
8,Chapter Eight,400,"""I wasn't trying to show that you were mistaken,"" said huld_lawyer, ""but I wanted to add that I expected better judgement from you than from the others, especially as I've given you more insight into the workings of the court and my own activities than I normally do."
8,Chapter Eight,401,"And now I'm forced to accept that, despite everything, you have too little trust in me."
8,Chapter Eight,402,"You don't make it easy for me."""
8,Chapter Eight,403,How huld_lawyer was humiliating himself to K.!
8,Chapter Eight,404,"He was showing no regard for the dignity of his position, which on this point, must have been at its most sensitive."
8,Chapter Eight,405,And why did he do that?
8,Chapter Eight,406,"He did seem to be very busy as a lawyer as well a rich man, neither the loss of income nor the loss of a client could have been of much importance to him in themselves."
8,Chapter Eight,407,He was moreover unwell and should have been thinking of passing work on to others.
8,Chapter Eight,408,And despite all that he held on tightly to K. Why?
8,Chapter Eight,409,"Was it something personal for his Uncle_Karl's sake, or did he really see K.'s case as one that was exceptional and hoped to be able to distinguish himself with it, either for K.'s sake or— and this possibility could never be excluded— for his friends at the court."
8,Chapter Eight,410,"It was not possible to learn anything by looking at him, even though K. was scrutinizing him quite brazenly."
8,Chapter Eight,411,It could almost be supposed he was deliberately hiding his thoughts as he waited to see what effect his words would have.
8,Chapter Eight,412,"But he clearly deemed K.'s silence to be favourable for himself and he continued, ""You will have noticed the size of my office, but that I don't employ any staff to help me."
8,Chapter Eight,413,"That used to be quite different, there was a time when several young lawyers were working for me but now I work alone."
8,Chapter Eight,414,"This is partly to do with changes in the way I do business, in that I concentrate nowadays more and more on matters such as your own case, and partly to do with the ever deeper understanding that I acquire from these legal matters."
8,Chapter Eight,415,I found that I could never let anyone else deal with this sort of work unless I wanted to harm both the client and the job I had taken on.
8,Chapter Eight,416,"But the decision to do all the work myself had its obvious result: I was forced to turn almost everyone away who asked me to represent them and could only accept those I was especially interested in— well there are enough creatures who leap at every crumb I throw down, and they're not so very far away."
8,Chapter Eight,417,"Most importantly, I became ill from over-work."
8,Chapter Eight,418,"But despite that I don't regret my decision, quite possibly I should have turned more cases away than I did, but it did turn out to be entirely necessary for me to devote myself fully to the cases I did take on, and the successful results showed that it was worth it."
8,Chapter Eight,419,"I once read a description of the difference between representing someone in ordinary legal matters and in legal matters of this sort, and the writer expressed it very well."
8,Chapter Eight,420,"This is what he said: some lawyers lead their clients on a thread until judgement is passed, but there are others who immediately lift their clients onto their shoulders and carry them all the way to the judgement and beyond."
8,Chapter Eight,421,That's just how it is.
8,Chapter Eight,422,But it was quite true when I said I never regret all this work.
8,Chapter Eight,423,"But if, as in your case, they are so fully misunderstood, well, then I come very close to regretting it."""
8,Chapter Eight,424,All this talking did more to make K. impatient than to persuade him.
8,Chapter Eight,425,"From the way huld_lawyer was speaking, K. thought he could hear what he could expect if he gave in, the delays and excuses would begin again, reports of how the documents were progressing, how the mood of the court officials had improved, as well as all the enormous difficulties— in short all that he had heard so many times before would be brought out again even more fully, he would try to mislead K. with hopes that were never specified and to make him suffer with threats that were never clear."
8,Chapter Eight,426,"He had to put a stop to that, so he said, ""What will you undertake on my behalf if you continue to represent me?"""
8,Chapter Eight,427,"huld_lawyer quietly accepted even this insulting question, and answered, ""I should continue with what I've already been doing for you."""
8,Chapter Eight,428,"""That's just what I thought,"" said K., ""and now you don't need to say another word."""
8,Chapter Eight,429,"""I will make one more attempt,"" said huld_lawyer as if whatever had been making K. so annoyed was affecting him too."
8,Chapter Eight,430,"""You see, I have the impression that you have not only misjudged the legal assistance I have given you but also that that misjudgement has led you to behave in this way, you seem, although you are the accused, to have been treated too well or, to put it a better way, handled with neglect, with apparent neglect."
8,Chapter Eight,431,Even that has its reason; it is often better to be in chains than to be free.
8,Chapter Eight,432,"But I would like to show you how other defendants are treated, perhaps you will succeed in learning something from it."
8,Chapter Eight,433,"What I will do is I will call Block_Client in, unlock the door and sit down here beside the bedside table."""
8,Chapter Eight,434,"""Be glad to,"" said K., and did as huld_lawyer suggested; he was always ready to learn something new."
8,Chapter Eight,435,"But to make sure of himself for any event he added, ""but you do realise that you are no longer to be my lawyer, don't you?"""
8,Chapter Eight,436,"""Yes,"" said huld_lawyer."
8,Chapter Eight,437,"""But you can still change your mind today if you want to."""
8,Chapter Eight,438,"He lay back down in the bed, pulled the quilt up to his chin and turned to face the wall."
8,Chapter Eight,439,Then he rang.
8,Chapter Eight,440,Leni appeared almost the moment he had done so.
8,Chapter Eight,441,She looked hurriedly at K. and huld_lawyer to try and find out what had happened; she seemed to be reassured by the sight of K. sitting calmly at huld_lawyer's bed.
8,Chapter Eight,442,"She smiled and nodded to K., K. looked blankly back at her."
8,Chapter Eight,443,"""Fetch Block_Client,"" said huld_lawyer."
8,Chapter Eight,444,"But instead of going to fetch him, Leni just went to the door and called out, ""Block_Client!"
8,Chapter Eight,445,"To huld_lawyer!"""
8,Chapter Eight,446,"Then, probably because huld_lawyer had turned his face to the wall and was paying no attention, she slipped in behind K.'s chair."
8,Chapter Eight,447,"From then on, she bothered him by leaning forward over the back of the chair or, albeit very tenderly and carefully, she would run her hands through his hair and over his cheeks."
8,Chapter Eight,448,"K. eventually tried to stop her by taking hold of one hand, and after some resistance Leni let him keep hold of it."
8,Chapter Eight,449,"Block_Client came as soon as he was called, but he remained standing in the doorway and seemed to be wondering whether he should enter or not."
8,Chapter Eight,450,He raised his eyebrows and lowered his head as if listening to find out whether the order to attend huld_lawyer would be repeated.
8,Chapter Eight,451,"K. could have encouraged him to enter, but he had decided to make a final break not only with huld_lawyer but with everything in his home, so he kept himself motionless."
8,Chapter Eight,452,Leni was also silent.
8,Chapter Eight,453,"Block_Client noticed that at least no-one was chasing him away, and, on tiptoe, he entered the room, his face was tense, his hands were clenched behind his back."
8,Chapter Eight,454,He left the door open in case he needed to go back again.
8,Chapter Eight,455,"K. did not even glance at him, he looked instead only at the thick quilt under which huld_lawyer could not be seen as he had squeezed up very close to the wall."
8,Chapter Eight,456,"Then his voice was heard: ""Block_Client here?"" he asked."
8,Chapter Eight,457,"Block_Client had already crept some way into the room but this question seemed to give him first a shove in the breast and then another in the back, he seemed about to fall but remained standing, deeply bowed, and said, ""At your service, sir."""
8,Chapter Eight,458,"""What do you want?"" asked huld_lawyer, ""you've come at a bad time."""
8,Chapter Eight,459,"""Wasn't I summoned?"" asked Block_Client, more to himself than huld_lawyer."
8,Chapter Eight,460,He held his hands in front of himself as protection and would have been ready to run away any moment.
8,Chapter Eight,461,"""You were summoned,"" said huld_lawyer, ""but you have still come at a bad time."""
8,Chapter Eight,462,"Then, after a pause he added, ""You always come at a bad time."""
8,Chapter Eight,463,"When huld_lawyer started speaking Block_Client had stopped looking at the bed but stared rather into one of the corners, just listening, as if the light from the speaker were brighter than Block_Client could bear to look at."
8,Chapter Eight,464,"But it was also difficult for him to listen, as huld_lawyer was speaking into the wall and speaking quickly and quietly."
8,Chapter Eight,465,"""Would you like me to go away again, sir?"" asked Block_Client."
8,Chapter Eight,466,"""Well you're here now,"" said huld_lawyer."
8,Chapter Eight,467,"""Stay!"""
8,Chapter Eight,468,"It was as if huld_lawyer had not done as Block_Client had wanted but instead threatened him with a stick, as now Block_Client really began to shake."
8,Chapter Eight,469,"""I went to see,"" said huld_lawyer, ""the third judge yesterday, a friend of mine, and slowly brought the conversation round to the subject of you."
8,Chapter Eight,470,"Do you want to know what he said?"""
8,Chapter Eight,471,"""Oh, yes please,"" said Block_Client. huld_lawyer did not answer immediately, so Block_Client repeated his request and lowered his head as if about to kneel down."
8,Chapter Eight,472,"But then K. spoke to him: ""What do you think you're doing?"" he shouted."
8,Chapter Eight,473,Leni had wanted to stop him from calling out and so he took hold of her other hand.
8,Chapter Eight,474,"It was not love that made him squeeze it and hold on to it so tightly, she sighed frequently and tried to disengage her hands from him."
8,Chapter Eight,475,"But Block_Client was punished for K.'s outburst, as huld_lawyer asked him, ""Who is your lawyer?"""
8,Chapter Eight,476,"""You are, sir,"" said Block_Client."
8,Chapter Eight,477,"""And who besides me?"" huld_lawyer asked."
8,Chapter Eight,478,"""No-one besides you, sir,"" said Block_Client."
8,Chapter Eight,479,"""And let there be no-one besides me,"" said huld_lawyer."
8,Chapter Eight,480,"Block_Client fully understood what that meant, he glowered at K., shaking his head violently."
8,Chapter Eight,481,If these actions had been translated into words they would have been coarse insults.
8,Chapter Eight,482,K. had been friendly and willing to discuss his own case with someone like this!
8,Chapter Eight,483,"""I won't disturb you any more,"" said K., leaning back in his chair."
8,Chapter Eight,484,"""You can kneel down or creep on all fours, whatever you like."
8,Chapter Eight,485,"I won't bother with you any more."""
8,Chapter Eight,486,"But Block_Client still had some sense of pride, at least where K. was concerned, and he went towards him waving his fists, shouting as loudly as he dared while huld_lawyer was there."
8,Chapter Eight,487,"""You shouldn't speak to me like that, that's not allowed."
8,Chapter Eight,488,Why are you insulting me?
8,Chapter Eight,489,"Especially here in front of huld_lawyer, where both of us, you and me, we're only tolerated because of his charity."
8,Chapter Eight,490,"You're not a better person than me, you've been accused of something too, you're facing a charge too."
8,Chapter Eight,491,"If, in spite of that, you're still a gentleman then I'm just as much a gentleman as you are, if not even more so."
8,Chapter Eight,492,"And I want to be spoken to as a gentleman, especially by you."
8,Chapter Eight,493,"If you think being allowed to sit there and quietly listen while I creep on all fours as you put it makes you something better than me, then there's an old legal saying you ought to bear in mind: If you're under suspicion it's better to be moving than still, as if you're still you can be in the pan of the scales without knowing it and be weighed along with your sins."""
8,Chapter Eight,494,K. said nothing.
8,Chapter Eight,495,"He merely looked in amazement at this distracted being, his eyes completely still."
8,Chapter Eight,496,He had gone through such changes in just the last few hours!
8,Chapter Eight,497,Was it the trial that was throwing him from side to side in this way and stopped him knowing who was friend and who was foe?
8,Chapter Eight,498,"Could he not see huld_lawyer was deliberately humiliating him and had no other purpose today than to show off his power to K., and perhaps even thereby subjugate K.?"
8,Chapter Eight,499,"But if Block_Client was incapable of seeing that, or if he so feared huld_lawyer that no such insight would even be of any use to him, how was it that he was either so sly or so bold as to lie to huld_lawyer and conceal from him the fact that he had other lawyers working on his behalf?"
8,Chapter Eight,500,"And how did he dare to attack K., who could betray his secret any time he liked?"
8,Chapter Eight,501,"But he dared even more than this, he went to huld_lawyer's bed and began there to make complaints about K. ""Dr. huld_lawyer, sir,"" he said, ""did you hear the way this man spoke to me?"
8,Chapter Eight,502,"You can count the length of his trial in hours, and he wants to tell me what to do when I've been involved in a legal case for five years."
8,Chapter Eight,503,He even insults me.
8,Chapter Eight,504,"He doesn't know anything, but he insults me, when I, as far as my weak ability allows, when I've made a close study of how to behave with the court, what we ought to do and what the court practices are."""
8,Chapter Eight,505,"""Don't let anyone bother you,"" said huld_lawyer, ""and do what seems to you to be right."""
8,Chapter Eight,506,"""I will,"" said Block_Client, as if speaking to himself to give himself courage, and with a quick glance to the side he knelt down close beside the bed."
8,Chapter Eight,507,"""I'm kneeling now, Dr. huld_lawyer, sir,"" he said."
8,Chapter Eight,508,But huld_lawyer remained silent.
8,Chapter Eight,509,"With one hand, Block_Client carefully stroked the bed cover."
8,Chapter Eight,510,"In the silence while he did so, Leni, as she freed herself from K.'s hands, said, ""You're hurting me."
8,Chapter Eight,511,Let go of me.
8,Chapter Eight,512,"I'm going over to Block_Client."""
8,Chapter Eight,513,She went over to him and sat on the edge of the bed.
8,Chapter Eight,514,"Block_Client was very pleased at this and with lively, but silent, gestures he immediately urged her to intercede for him with huld_lawyer."
8,Chapter Eight,515,"It was clear that he desperately needed to be told something by huld_lawyer, although perhaps only so that he could make use of the information with his other lawyers."
8,Chapter Eight,516,"Leni probably knew very well how huld_lawyer could be brought round, pointed to his hand and pursed her lips as if making a kiss."
8,Chapter Eight,517,"Block_Client immediately performed the hand-kiss and, at further urging from Leni, repeated it twice more."
8,Chapter Eight,518,But huld_lawyer continued to be silent.
8,Chapter Eight,519,"Then Leni leant over huld_lawyer, as she stretched out, the attractive shape of her body could be seen, and, bent over close to his face, she stroked his long white hair."
8,Chapter Eight,520,That now forced him to give an answer.
8,Chapter Eight,521,"""I'm rather wary of telling him,"" said huld_lawyer, and his head could be seen shaking slightly, perhaps so that he would feel the pressure of Leni's hand better."
8,Chapter Eight,522,"Block_Client listened closely with his head lowered, as if by listening he were breaking an order."
8,Chapter Eight,523,"""What makes you so wary about it?"" asked Leni."
8,Chapter Eight,524,"K. had the feeling he was listening to a contrived dialogue that had been repeated many times, that would be repeated many times more, and that for Block_Client alone it would never lose its freshness."
8,Chapter Eight,525,"""What has his behaviour been like today?"" asked huld_lawyer instead of an answer."
8,Chapter Eight,526,Before Leni said anything she looked down at Block_Client and watched him a short while as he raised his hands towards her and rubbed them together imploringly.
8,Chapter Eight,527,"Finally she gave a serious nod, turned back to huld_lawyer and said, ""He's been quiet and industrious."""
8,Chapter Eight,528,"This was an elderly Block_Client, a man whose beard was long, and he was begging a young girl to speak on his behalf."
8,Chapter Eight,529,"Even if there was some plan behind what he did, there was nothing that could reinstate him in the eyes of his fellow man."
8,Chapter Eight,530,K. could not understand how huld_lawyer could have thought this performance would win him over.
8,Chapter Eight,531,Even if he had done nothing earlier to make him want to leave then this scene would have done so.
8,Chapter Eight,532,It was almost humiliating even for the onlooker.
8,Chapter Eight,533,"So these were huld_lawyer's methods, which K. fortunately had not been exposed to for long, to let the client forget about the whole world and leave him with nothing but the hope of reaching the end of his trial by this deluded means."
8,Chapter Eight,534,"He was no longer a client, he was huld_lawyer's dog."
8,Chapter Eight,535,"If huld_lawyer had ordered him to crawl under the bed as if it were a kennel and to bark out from under it, then he would have done so with enthusiasm."
8,Chapter Eight,536,"K. listened to all of this, testing it and thinking it over as if he had been given the task of closely observing everything spoken here, inform a higher office about it and write a report."
8,Chapter Eight,537,"""And what has he been doing all day?"" asked huld_lawyer."
8,Chapter Eight,538,"""I kept him locked in the maid's room all day,"" said Leni, ""so that he wouldn't stop me doing my work."
8,Chapter Eight,539,That's where he usually stays.
8,Chapter Eight,540,"From time to time I looked in through the spyhole to see what he was doing, and each time he was kneeling on the bed and reading the papers you gave him, propped up on the window sill."
8,Chapter Eight,541,That made a good impression on me; as the window only opens onto an air shaft and gives hardly any light.
8,Chapter Eight,542,"It showed how obedient he is that he was even reading in those conditions."""
8,Chapter Eight,543,"""I'm pleased to hear it,"" said huld_lawyer."
8,Chapter Eight,544,"""But did he understand what he was reading?"""
8,Chapter Eight,545,"While this conversation was going on, Block_Client continually moved his lips and was clearly formulating the answers he hoped Leni would give."
8,Chapter Eight,546,"""Well I can't give you any certain answer to that of course,"" said Leni, ""but I could see that he was reading thoroughly."
8,Chapter Eight,547,"He spent all day reading the same page, running his finger along the lines."
8,Chapter Eight,548,Whenever I looked in on him he sighed as if this reading was a lot of work for him.
8,Chapter Eight,549,"I expect the papers you gave him were very hard to understand."""
8,Chapter Eight,550,"""Yes,"" said huld_lawyer, ""they certainly are that."
8,Chapter Eight,551,And I really don't think he understood anything of them.
8,Chapter Eight,552,But they should at least give him some inkling of just how hard a struggle it is and how much work it is for me to defend him.
8,Chapter Eight,553,And who am I doing all this hard work for?
8,Chapter Eight,554,I'm doing it— it's laughable even to say it— I'm doing it for Block_Client.
8,Chapter Eight,555,"He ought to realise what that means, too."
8,Chapter Eight,556,"Did he study without a pause?"""
8,Chapter Eight,557,"""Almost without a pause,"" answered Leni."
8,Chapter Eight,558,"""Just the once he asked me for a drink of water, so I gave him a glassful through the window."
8,Chapter Eight,559,"Then at eight o'clock I let him out and gave him something to eat."""
8,Chapter Eight,560,"Block_Client glanced sideways at K., as if he were being praised and had to impress K. as well."
8,Chapter Eight,561,"He now seemed more optimistic, he moved more freely and rocked back and forth on his knees."
8,Chapter Eight,562,"This made his astonishment all the more obvious when he heard the following words from huld_lawyer: ""You speak well of him,"" said huld_lawyer, ""but that's just what makes it difficult for me."
8,Chapter Eight,563,"You see, the judge did not speak well of him at all, neither about Block_Client nor about his case."""
8,Chapter Eight,564,"""Didn't speak well of him?"" asked Leni."
8,Chapter Eight,565,"""How is that possible?"""
8,Chapter Eight,566,Block_Client looked at her with such tension he seemed to think that although the judge's words had been spoken so long before she would be able to change them in his favour.
8,Chapter Eight,567,"""Not at all,"" said huld_lawyer."
8,Chapter Eight,568,"""In fact he became quite cross when I started to talk about Block_Client to him."
8,Chapter Eight,569,"'Don't talk to me about Block_Client,' he said."
8,Chapter Eight,570,"'He is my client,' said I. 'You're letting him abuse you,' he said."
8,Chapter Eight,571,"'I don't think his case is lost yet,' said I. 'You're letting him abuse you,' he repeated."
8,Chapter Eight,572,"'I don't think so,' said I. 'Block_Client works hard in his case and always knows where it stands."
8,Chapter Eight,573,He practically lives with me so that he always knows what's happening.
8,Chapter Eight,574,You don't always find such enthusiasm as that.
8,Chapter Eight,575,"He's not very pleasant personally, I grant you, his manners are terrible and he's dirty, but as far as the trial's concerned he's quite immaculate.'"
8,Chapter Eight,576,"I said immaculate, but I was deliberately exaggerating."
8,Chapter Eight,577,"Then he said, 'Block_Client is sly, that's all."
8,Chapter Eight,578,He's accumulated plenty of experience and knows how to delay proceedings.
8,Chapter Eight,579,But there's more that he doesn't know than he does.
8,Chapter Eight,580,"What do you think he'd say if he learned his trial still hasn't begun, if you told him they haven't even rung the bell to announce the start of proceedings?'"
8,Chapter Eight,581,"Alright Block_Client, alright,"" said huld_lawyer, as at these words Block_Client had begun to raise himself on his trembling knees and clearly wanted to plead for some explanation."
8,Chapter Eight,582,It was the first time huld_lawyer had spoken any clear words directly to Block_Client.
8,Chapter Eight,583,"He looked down with his tired eyes, half blankly and half at Block_Client, who slowly sank back down on his knees under this gaze."
8,Chapter Eight,584,"""What the judge said has no meaning for you,"" said huld_lawyer."
8,Chapter Eight,585,"""You needn't be frightened at every word."
8,Chapter Eight,586,If you do it again I won't tell you anything else at all.
8,Chapter Eight,587,It's impossible to start a sentence without you looking at me as if you were receiving your final judgement.
8,Chapter Eight,588,You should be ashamed of yourself here in front of my client!
8,Chapter Eight,589,And you're destroying the trust he has for me.
8,Chapter Eight,590,Just what is it you want?
8,Chapter Eight,591,"You're still alive, you're still under my protection."
8,Chapter Eight,592,There's no point in worrying!
8,Chapter Eight,593,"Somewhere you've read that the final judgement can often come without warning, from anyone at any time."
8,Chapter Eight,594,"And, in the right circumstances, that's basically true, but it's also true that I dislike your anxiety and fear and see that you don't have the trust in me you should have."
8,Chapter Eight,595,Now what have I just said?
8,Chapter Eight,596,I repeated something said by one of the judges.
8,Chapter Eight,597,You know that there are so many various opinions about the procedure that they form into a great big pile and nobody can make any sense of them.
8,Chapter Eight,598,"This judge, for instance, sees proceedings as starting at a different point from where I do."
8,Chapter Eight,599,"A difference of opinion, nothing more."
8,Chapter Eight,600,At a certain stage in the proceedings tradition has it that a sign is given by ringing a bell.
8,Chapter Eight,601,This judge sees that as the point at which proceedings begin.
8,Chapter Eight,602,"I can't set out all the opinions opposed to that view here, and you wouldn't understand it anyway, suffice it to say that there are many reasons to disagree with him."""
8,Chapter Eight,603,"Embarrassed, Block_Client ran his fingers through the pile of the carpet, his anxiety about what the judge had said had let him forget his inferior status towards huld_lawyer for a while, he thought only about himself and turned the judge's words round to examine them from all sides."
8,Chapter Eight,604,"""Block_Client,"" said Leni, as if reprimanding him, and, taking hold of the collar of his coat, pulled him up slightly higher."
8,Chapter Eight,605,"""Leave the carpet alone and listen to what huld_lawyer is saying."
8,Chapter Eight,606,"""

This chapter was left unfinished._"
9,Chapter Nine,1,Chapter Nine
9,Chapter Nine,2,"In the Cathedral

A very important Italian business contact of the bank had come to visit the city for the first time and K. was given the task of showing him some of its cultural sights."
9,Chapter Nine,3,"At any other time he would have seen this job as an honour but now, when he was finding it hard even to maintain his current position in the bank, he accepted it only with reluctance."
9,Chapter Nine,4,"Every hour that he could not be in the office was a cause of concern for him, he was no longer able to make use of his time in the office anything like as well as he had previously, he spent many hours merely pretending to do important work, but that only increased his anxiety about not being in the office."
9,Chapter Nine,5,"Then he sometimes thought he saw the deputy director, who was always watching, come into K.'s office, sit at his desk, look through his papers, receive clients who had almost become old friends of K., and lure them away from him, perhaps he even discovered mistakes, mistakes that seemed to threaten K. from a thousand directions when he was at work now, and which he could no longer avoid."
9,Chapter Nine,6,"So now, if he was ever asked to leave the office on business or even needed to make a short business trip, however much an honour it seemed— and tasks of this sort happened to have increased substantially recently— there was always the suspicion that they wanted to get him out of his office for a while and check his work, or at least the idea that they thought he was dispensable."
9,Chapter Nine,7,"It would not have been difficult for him to turn down most of these jobs, but he did not dare to do so because, if his fears had the slightest foundation, turning the jobs down would have been an acknowledgement of them."
9,Chapter Nine,8,"For this reason, he never demurred from accepting them, and even when he was asked to go on a tiring business trip lasting two days he said nothing about having to go out in the rainy autumn weather when he had a severe chill, just in order to avoid the risk of not being asked to go."
9,Chapter Nine,9,"When, with a raging headache, he arrived back from this trip he learned that he had been chosen to accompany the Italian business contact the following day."
9,Chapter Nine,10,"The temptation for once to turn the job down was very great, especially as it had no direct connection with business, but there was no denying that social obligations towards this business contact were in themselves important enough, only not for K., who knew quite well that he needed some successes at work if he was to maintain his position there and that, if he failed in that, it would not help him even if this Italian somehow found him quite charming; he did not want to be removed from his workplace for even one day, as the fear of not being allowed back in was too great, he knew full well that the fear was exaggerated but it still made him anxious."
9,Chapter Nine,11,"However, in this case it was almost impossible to think of an acceptable excuse, his knowledge of Italian was not great but still good enough; the deciding factor was that K. had earlier known a little about art history and this had become widely known around the bank in extremely exaggerated form, and that K. had been a member of the Society for the Preservation of City Monuments, albeit only for business reasons."
9,Chapter Nine,12,"It was said that this Italian was an art lover, so the choice of K. to accompany him was a matter of course."
9,Chapter Nine,13,"It was a very rainy and stormy morning when K., in a foul temper at the thought of the day ahead of him, arrived early at seven o'clock in the office so that he could at least do some work before his visitor would prevent him."
9,Chapter Nine,14,"He had spent half the night studying a book of Italian grammar so that he would be somewhat prepared and was very tired; his desk was less attractive to him than the window where he had spent far too much time sitting of late, but he resisted the temptation and sat down to his work."
9,Chapter Nine,15,"Unfortunately, just then the servitor came in and reported that the director had sent him to see whether the chief clerk was already in his office; if he was, then would he please be so kind as to come to his reception room as the gentleman from Italy was already there."
9,Chapter Nine,16,"""I'll come straight away,"" said K. He put a small dictionary in his pocket, took a guide to the city's tourist sites under his arm that he had compiled for strangers, and went through the deputy director's office into that of the director."
9,Chapter Nine,17,"He was glad he had come into the office so early and was able to be of service immediately, nobody could seriously have expected that of him."
9,Chapter Nine,18,"The deputy director's office was, of course, still as empty as the middle of the night, the servitor had probably been asked to summon him too but without success."
9,Chapter Nine,19,As K. entered the reception room two men stood up from the deep armchairs where they had been sitting.
9,Chapter Nine,20,"The director gave him a friendly smile, he was clearly very glad that K. was there, he immediately introduced him to the Italian who shook K.'s hand vigorously and joked that somebody was an early riser."
9,Chapter Nine,21,"K. did not quite understand whom he had in mind, it was moreover an odd expression to use and it took K. a little while to guess its meaning."
9,Chapter Nine,22,"He replied with a few bland phrases which the Italian received once more with a laugh, passing his hand nervously and repeatedly over his blue-grey, bushy moustache."
9,Chapter Nine,23,"This moustache was obviously perfumed, it was almost tempting to come close to it and sniff."
9,Chapter Nine,24,"When they had all sat down and begun a light preliminary conversation, K. was disconcerted to notice that he understood no more than fragments of what the Italian said."
9,Chapter Nine,25,"When he spoke very calmly he understood almost everything, but that was very infrequent, mostly the words gushed from his mouth and he seemed to be enjoying himself so much his head shook."
9,Chapter Nine,26,"When he was talking in this way his speech was usually wrapped up in some kind of dialect which seemed to K. to have nothing to do with Italian but which the director not only understood but also spoke, although K. ought to have foreseen this as the Italian came from the south of his country where the director had also spent several years."
9,Chapter Nine,27,"Whatever the cause, K. realised that the possibility of communicating with the Italian had been largely taken from him, even his French was difficult to understand, and his moustache concealed the movements of his lips which might have offered some help in understanding what he said."
9,Chapter Nine,28,"K. began to anticipate many difficulties, he gave up trying to understand what the Italian said— with the director there, who could understand him so easily, it would have been pointless effort— and for the time being did no more than scowl at the Italian as he relaxed sitting deep but comfortable in the armchair, as he frequently pulled at his short, sharply tailored jacket and at one time lifted his arms in the air and moved his hands freely to try and depict something that K. could not grasp, even though he was leaning forward and did not let the hands out of his sight."
9,Chapter Nine,29,"K. had nothing to occupy himself but mechanically watch the exchange between the two men and his tiredness finally made itself felt, to his alarm, although fortunately in good time, he once caught himself nearly getting up, turning round and leaving."
9,Chapter Nine,30,Eventually the Italian looked at the clock and jumped up.
9,Chapter Nine,31,"After taking his leave from the director he turned to K., pressing himself so close to him that K. had to push his chair back just so that he could move."
9,Chapter Nine,32,"The director had, no doubt, seen the anxiety in K.'s eyes as he tried to cope with this dialect of Italian, he joined in with this conversation in a way that was so adroit and unobtrusive that he seemed to be adding no more than minor comments, whereas in fact he was swiftly and patiently breaking into what the Italian said so that K. could understand."
9,Chapter Nine,33,"K. learned in this way that the Italian first had a few business matters to settle, that he unfortunately had only a little time at his disposal, that he certainly did not intend to rush round to see every monument in the city, that he would much rather— at least as long as K. would agree, it was entirely his decision— just see the cathedral and to do so thoroughly."
9,Chapter Nine,34,"He was extremely pleased to be accompanied by someone who was so learned and so pleasant— by this he meant K., who was occupied not with listening to the Italian but the director— and asked if he would be so kind, if the time was suitable, to meet him in the cathedral in two hours' time at about ten o'clock."
9,Chapter Nine,35,He hoped he would certainly be able to be there at that time.
9,Chapter Nine,36,"K. made an appropriate reply, the Italian shook first the director's hand and then K.'s, then the director's again and went to the door, half turned to the two men who followed him and continuing to talk without a break."
9,Chapter Nine,37,"K. remained together with the director for a short while, although the director looked especially unhappy today."
9,Chapter Nine,38,"He thought he needed to apologise to K. for something and told him— they were standing intimately close together— he had thought at first he would accompany the Italian himself, but then— he gave no more precise reason than this— then he decided it would be better to send K. with him."
9,Chapter Nine,39,"He should not be surprised if he could not understand the Italian at first, he would be able to very soon, and even if he really could not understand very much he said it was not so bad, as it was really not so important for the Italian to be understood."
9,Chapter Nine,40,"And anyway, K.'s knowledge of Italian was surprisingly good, the director was sure he would get by very well."
9,Chapter Nine,41,"And with that, it was time for K. to go."
9,Chapter Nine,42,"He spent the time still remaining to him with a dictionary, copying out obscure words he would need to guide the Italian round the cathedral."
9,Chapter Nine,43,"It was an extremely irksome task, servitors brought him the mail, bank staff came with various queries and, when they saw that K. was busy, stood by the door and did not go away until he had listened to them, the deputy director did not miss the opportunity to disturb K. and came in frequently, took the dictionary from his hand and flicked through its pages, clearly for no purpose, when the door to the ante-room opened even clients would appear from the half-darkness and bow timidly to him— they wanted to attract his attention but were not sure whether he had seen them— all this activity was circling around K. with him at its centre while he compiled the list of words he would need, then looked them up in the dictionary, then wrote them out, then practised their pronunciation and finally tried to learn them by heart."
9,Chapter Nine,44,"The good intentions he had had earlier, though, seemed to have left him completely, it was the Italian who had caused him all this effort and sometimes he became so angry with him that he buried the dictionary under some papers firmly intending to do no more preparation, but then he realised he could not walk up and down in the cathedral with the Italian without saying a word, so, in an even greater rage, he pulled the dictionary back out again."
9,Chapter Nine,45,"At exactly half past nine, just when he was about to leave, there was a telephone call for him, Leni wished him good morning and asked how he was, K. thanked her hurriedly and told her it was impossible for him to talk now as he had to go to the cathedral."
9,Chapter Nine,46,"""To the cathedral?"" asked Leni."
9,Chapter Nine,47,"""Yes, to the cathedral."""
9,Chapter Nine,48,"""What do you have to go to the cathedral for?"" said Leni."
9,Chapter Nine,49,"K. tried to explain it to her briefly, but he had hardly begun when Leni suddenly said, ""They're harassing you."""
9,Chapter Nine,50,"One thing that K. could not bear was pity that he had not wanted or expected, he took his leave of her with two words, but as he put the receiver back in its place he said, half to himself and half to the girl on the other end of the line who could no longer hear him, ""Yes, they're harassing me."
9,Chapter Nine,51,"""

By now the time was late and there was almost a danger he would not be on time."
